Customer ID,Recency,Frequency,Monetary,Cluster,Customer Segment,DBSCAN_Cluster,GMM_Cluster,Churn
15213.0,319,2,1753.05,1,Regular,0,0,1
15214.0,2,8,6087.27,4,New Customers,0,4,0
15215.0,47,7,12738.300000000001,4,New Customers,0,4,0
15216.0,88,2,1518.45,4,New Customers,0,0,0
15217.0,563,1,1936.45,1,Regular,0,5,1
15218.0,11,22,72150.18000000001,0,At Risk,0,2,0
15219.0,176,2,2144.59,4,New Customers,0,0,0
15220.0,52,6,6299.78,4,New Customers,0,4,0
15221.0,366,4,8018.76,1,Regular,0,0,1
15222.0,319,11,15748.93,1,Regular,0,3,1
15223.0,226,5,5554.74,4,New Customers,0,0,1
15224.0,358,5,3253.68,1,Regular,0,0,1
15225.0,234,1,2253.3,4,New Customers,0,5,1
15226.0,311,1,728.04,1,Regular,0,5,1
15227.0,37,9,11237.32,4,New Customers,0,4,0
15228.0,66,6,26500.93,4,New Customers,0,2,0
15229.0,586,1,453.6,1,Regular,0,5,1
15230.0,239,2,1961.7000000000003,4,New Customers,0,0,1
15231.0,621,1,853.38,1,Regular,0,5,1
15232.0,113,2,2343.18,4,New Customers,0,0,0
15233.0,401,1,118.80000000000001,1,Regular,0,5,1
15234.0,277,1,1027.5,1,Regular,0,5,1
15235.0,218,16,11449.25,4,New Customers,0,3,1
15236.0,299,1,1473.3,1,Regular,0,5,1
15237.0,2,4,5202.46,4,New Customers,0,4,0
15238.0,29,3,3258.7000000000003,4,New Customers,0,4,0
15239.0,10,2,2656.34,4,New Customers,0,4,0
15240.0,45,12,23154.21,4,New Customers,0,4,0
15241.0,67,11,11892.01,4,New Customers,0,4,0
15242.0,422,1,1377.3600000000001,1,Regular,0,5,1
15243.0,74,2,3597.46,4,New Customers,0,4,0
15244.0,65,3,4720.68,4,New Customers,0,4,0
15245.0,134,8,19175.02,4,New Customers,0,4,0
15246.0,238,3,3717.3,4,New Customers,0,0,1
15247.0,122,3,7003.4,4,New Customers,0,0,0
15248.0,411,3,7012.55,1,Regular,0,0,1
15249.0,32,18,41404.29,0,At Risk,0,2,0
15250.0,641,1,220.0,1,Regular,0,5,1
15251.0,9,21,78160.38,0,At Risk,0,2,0
15252.0,36,5,8435.87,4,New Customers,0,4,0
15253.0,16,8,9683.880000000001,4,New Customers,0,4,0
15254.0,127,3,4109.83,4,New Customers,0,0,0
15255.0,67,9,14010.69,4,New Customers,0,4,0
15256.0,149,2,717.3000000000001,4,New Customers,0,0,0
15257.0,283,2,2736.8,1,Regular,0,0,1
15258.0,169,2,3484.54,4,New Customers,0,0,0
15259.0,513,4,4526.92,1,Regular,0,0,1
15260.0,100,25,43413.880000000005,0,At Risk,0,3,0
15261.0,135,4,7001.88,4,New Customers,0,0,0
15262.0,324,3,2047.41,1,Regular,0,0,1
15263.0,107,1,497.53999999999996,4,New Customers,0,5,0
15264.0,64,2,4260.68,4,New Customers,0,4,0
15265.0,151,4,14778.95,4,New Customers,0,4,0
15266.0,338,5,5214.46,1,Regular,0,0,1
15267.0,22,5,7127.544,4,New Customers,0,4,0
15268.0,479,3,6271.150000000001,1,Regular,0,0,1
15269.0,24,3,4721.04,4,New Customers,0,4,0
15270.0,16,21,36466.546,0,At Risk,0,2,0
15271.0,7,24,19016.49,0,At Risk,0,2,0
15272.0,57,6,7974.9400000000005,4,New Customers,0,4,0
15273.0,600,1,652.5360000000001,1,Regular,0,5,1
15274.0,4,2,2781.58,4,New Customers,0,4,0
15275.0,38,1,2601.79,4,New Customers,0,5,0
15276.0,66,4,2484.36,4,New Customers,0,4,0
15277.0,47,2,1451.25,4,New Customers,0,4,0
15278.0,562,4,1807.32,1,Regular,0,0,1
15279.0,355,5,5785.59,1,Regular,0,0,1
15280.0,172,3,1234.94,4,New Customers,0,0,0
15281.0,59,16,34521.54,4,New Customers,0,2,0
15282.0,570,1,1417.95,1,Regular,0,5,1
15283.0,390,3,948.46,1,Regular,0,0,1
15284.0,500,1,99.0,1,Regular,0,5,1
15285.0,408,1,353.52,1,Regular,0,5,1
15286.0,50,1,837.2375000000001,4,New Customers,0,5,0
15287.0,22,5,3383.7200000000003,4,New Customers,0,4,0
15288.0,43,10,19441.105,4,New Customers,0,4,0
15289.0,29,5,6674.85,4,New Customers,0,4,0
15290.0,5,26,42044.88,0,At Risk,0,2,0
15291.0,26,40,98786.024,0,At Risk,0,2,0
15292.0,201,1,762.47,4,New Customers,0,5,1
15293.0,666,1,895.7,1,Regular,0,5,1
15294.0,411,1,748.45,1,Regular,0,5,1
15295.0,654,1,698.78,1,Regular,0,5,1
15296.0,51,12,46105.13,4,New Customers,0,2,0
15297.0,10,3,1962.66,4,New Customers,0,4,0
15298.0,2,23,43859.64,0,At Risk,0,2,0
15299.0,67,10,137199.589,4,New Customers,0,3,0
15300.0,64,1,2052.77,4,New Customers,0,5,0
15301.0,51,17,31774.405,4,New Customers,0,2,0
15302.0,730,1,1105.95,1,Regular,0,5,1
15303.0,290,3,6331.62,1,Regular,0,0,1
15304.0,61,9,4307.900000000001,4,New Customers,0,4,0
15305.0,555,1,421.2,1,Regular,0,5,1
15306.0,64,9,15423.118,4,New Customers,0,4,0
15307.0,96,1,568.25,4,New Customers,0,5,0
15308.0,274,1,1343.38,1,Regular,0,5,1
15309.0,611,4,3246.66,1,Regular,0,0,1
15310.0,479,1,6463.26,1,Regular,0,0,1
15311.0,1,208,666690.0245,3,Loyal,-1,3,0
15312.0,75,12,15031.5,4,New Customers,0,4,0
15313.0,110,1,624.0,4,New Customers,0,5,0
15314.0,199,3,3524.485,4,New Customers,0,0,1
15315.0,64,2,1854.96,4,New Customers,0,4,0
15316.0,327,1,1097.25,1,Regular,0,5,1
15317.0,677,1,516.3000000000001,1,Regular,0,5,1
15318.0,4,1,1267.98,4,New Customers,0,5,0
15319.0,284,1,767.2,1,Regular,0,5,1
15320.0,44,1,1201.96,4,New Customers,0,5,0
15321.0,71,12,32595.93,4,New Customers,0,2,0
15322.0,86,2,5021.02,4,New Customers,0,4,0
15323.0,563,3,1737.8500000000001,1,Regular,0,0,1
15324.0,701,1,650.58,1,Regular,0,5,1
15325.0,104,8,5359.17,4,New Customers,0,4,0
15326.0,334,5,6802.18,1,Regular,0,0,1
15327.0,53,1,913.5,4,New Customers,0,5,0
15328.0,408,1,423.9,1,Regular,0,5,1
15329.0,39,11,14911.86,4,New Customers,0,4,0
15330.0,32,2,2596.08,4,New Customers,0,4,0
15331.0,500,3,3329.9,1,Regular,0,0,1
15332.0,366,6,18447.77,1,Regular,0,0,1
15333.0,208,1,3512.756,4,New Customers,0,5,1
15334.0,157,3,2069.65,4,New Customers,0,0,0
15335.0,54,1,630.9,4,New Customers,0,5,0
15336.0,402,1,1199.1000000000001,1,Regular,0,5,1
15337.0,411,1,1522.93,1,Regular,0,5,1
15338.0,677,1,939.41,1,Regular,0,5,1
15339.0,66,7,6764.15,4,New Customers,0,4,0
15340.0,562,1,426.3,1,Regular,0,5,1
15341.0,81,2,12666.192000000001,4,New Customers,0,4,0
15342.0,130,1,1681.38,4,New Customers,0,5,0
15343.0,87,1,1851.4,4,New Customers,0,5,0
15344.0,1,3,3025.59,4,New Customers,0,4,0
15345.0,46,1,1420.46,4,New Customers,0,5,0
15346.0,333,3,2632.71,1,Regular,0,0,1
15347.0,366,4,6197.2,1,Regular,0,0,1
15348.0,72,1,548.88,4,New Customers,0,5,0
15349.0,158,2,1981.95,4,New Customers,0,0,0
15350.0,373,2,2286.5,1,Regular,0,0,1
15351.0,12,10,15019.77,4,New Customers,0,4,0
15352.0,549,1,477.9,1,Regular,0,5,1
15353.0,255,7,12860.33,4,New Customers,0,0,1
15354.0,603,3,57733.2,1,Regular,0,3,1
15355.0,29,2,1386.05,4,New Customers,0,4,0
15356.0,31,13,16231.32,4,New Customers,0,4,0
15358.0,5,42,57609.74,0,At Risk,0,2,0
15359.0,663,8,610.8,1,Regular,0,0,1
15360.0,40,1,1628.97,4,New Customers,0,5,0
15361.0,362,4,2342.094,1,Regular,0,0,1
15362.0,449,2,1829.21,1,Regular,0,0,1
15363.0,373,2,2576.6800000000003,1,Regular,0,0,1
15364.0,96,2,2972.75,4,New Customers,0,0,0
15365.0,26,13,17318.02,4,New Customers,0,4,0
15366.0,75,7,8926.31,4,New Customers,0,4,0
15367.0,57,11,23346.53,4,New Customers,0,4,0
15368.0,21,2,2024.534,4,New Customers,0,4,0
15369.0,492,11,24575.894,1,Regular,0,3,1
15370.0,41,8,19821.09,4,New Customers,0,4,0
15371.0,662,1,118.80000000000001,1,Regular,0,5,1
15372.0,137,8,22289.632,4,New Customers,0,4,0
15373.0,8,17,17078.670000000002,4,New Customers,0,2,0
15374.0,129,2,1191.54,4,New Customers,0,0,0
15375.0,690,1,210.42,1,Regular,0,5,1
15376.0,40,3,5261.09,4,New Customers,0,4,0
15377.0,383,4,5249.870000000001,1,Regular,0,0,1
15378.0,463,2,1870.5,1,Regular,0,0,1
15379.0,169,8,22753.3,4,New Customers,0,4,0
15380.0,9,11,13130.395,4,New Customers,0,4,0
15381.0,214,5,4009.431,4,New Customers,0,0,1
15382.0,15,12,63505.03,4,New Customers,0,2,0
15384.0,170,4,8611.68,4,New Customers,0,0,0
15385.0,40,3,7745.436,4,New Customers,0,4,0
15386.0,186,1,1515.18,4,New Customers,0,5,1
15387.0,492,1,1564.5,1,Regular,0,5,1
15388.0,270,1,424.12,1,Regular,0,5,1
15389.0,172,5,5194.22,4,New Customers,0,0,0
15390.0,396,2,5309.82,1,Regular,0,0,1
15391.0,584,1,1171.95,1,Regular,0,5,1
15392.0,5,7,10852.014000000001,4,New Customers,0,4,0
15393.0,16,5,2522.5,4,New Customers,0,4,0
15394.0,10,11,32014.08,4,New Customers,0,2,0
15395.0,326,1,467.85,1,Regular,0,5,1
15396.0,113,2,3633.55,4,New Customers,0,0,0
15397.0,290,1,338.55,1,Regular,0,5,1
15398.0,16,2,5552.12,4,New Customers,0,4,0
15399.0,1,3,2985.37,4,New Customers,0,4,0
15400.0,92,8,4710.55,4,New Customers,0,4,0
15401.0,452,2,735.3000000000001,1,Regular,0,0,1
15402.0,149,6,7958.17,4,New Customers,0,0,0
15403.0,492,2,656.4,1,Regular,0,0,1
15404.0,376,1,956.62,1,Regular,0,5,1
15405.0,189,2,3141.212,4,New Customers,0,0,1
15406.0,31,4,3697.0,4,New Customers,0,4,0
15407.0,34,4,4547.87,4,New Customers,0,4,0
15408.0,264,1,1660.02,4,New Customers,0,5,1
15409.0,721,1,270.15,1,Regular,0,5,1
15410.0,84,10,20786.21,4,New Customers,0,4,0
15411.0,26,4,6329.09,4,New Customers,0,4,0
15412.0,171,1,979.64,4,New Customers,0,5,0
15413.0,692,5,24469.233,1,Regular,0,3,1
15414.0,10,3,2809.86,4,New Customers,0,4,0
15415.0,313,1,2564.8900000000003,1,Regular,0,5,1
15416.0,65,7,21875.58,4,New Customers,0,4,0
15417.0,85,1,3159.8,4,New Customers,0,5,0
15418.0,425,2,1518.51,1,Regular,0,0,1
15419.0,25,1,608.9399999999999,4,New Customers,0,5,0
15420.0,434,6,2176.45,1,Regular,0,0,1
15421.0,59,10,23775.9,4,New Customers,0,4,0
15422.0,323,7,8941.95,1,Regular,0,0,1
15423.0,38,3,747.57,4,New Customers,0,4,0
15424.0,254,3,2064.32,4,New Customers,0,0,1
15425.0,400,4,7551.4400000000005,1,Regular,0,0,1
15426.0,19,9,7967.67,4,New Customers,0,4,0
15427.0,33,3,5064.39,4,New Customers,0,4,0
15428.0,15,4,3192.3,4,New Customers,0,4,0
15429.0,27,2,1512.01,4,New Customers,0,4,0
15430.0,468,2,3419.95,1,Regular,0,0,1
15431.0,503,1,820.428,1,Regular,0,5,1
15432.0,23,2,1239.3300000000002,4,New Customers,0,4,0
15433.0,214,2,2518.39,4,New Customers,0,0,1
15434.0,8,11,11120.44,4,New Customers,0,4,0
15435.0,22,1,735.7,4,New Customers,0,5,0
15436.0,12,3,4149.15,4,New Customers,0,4,0
15437.0,262,2,1269.95,4,New Customers,0,0,1
15438.0,131,1,649.27,4,New Customers,0,5,0
15439.0,405,4,7437.05,1,Regular,0,0,1
15440.0,55,3,1548.57,4,New Customers,0,4,0
15441.0,396,3,5608.59,1,Regular,0,0,1
15442.0,249,1,3103.6499999999996,4,New Customers,0,5,1
15443.0,2,14,19417.89,4,New Customers,0,4,0
15444.0,9,2,4744.91,4,New Customers,0,4,0
15445.0,264,2,1022.65,4,New Customers,0,0,1
15446.0,377,3,2301.18,1,Regular,0,0,1
15447.0,331,5,1982.1200000000001,1,Regular,0,0,1
15448.0,313,2,3313.15,1,Regular,0,0,1
15449.0,26,3,3877.41,4,New Customers,0,4,0
15450.0,30,1,1530.4,4,New Customers,0,5,0
15451.0,434,2,717.56,1,Regular,0,0,1
15452.0,30,6,8076.06,4,New Customers,0,4,0
15453.0,2,7,5397.01,4,New Customers,0,4,0
15454.0,362,2,1705.19,1,Regular,0,0,1
15455.0,598,1,178.5,1,Regular,0,5,1
15456.0,283,10,7720.12,4,New Customers,0,0,1
15457.0,262,1,1191.18,4,New Customers,0,5,1
15458.0,25,2,1371.84,4,New Customers,0,4,0
15459.0,417,2,784.14,1,Regular,0,0,1
15460.0,354,1,958.02,1,Regular,0,5,1
15461.0,461,2,1632.8600000000001,1,Regular,0,0,1
15462.0,94,4,3426.55,4,New Customers,0,0,0
15463.0,29,1,651.72,4,New Customers,0,5,0
15464.0,338,1,4181.39,1,Regular,0,5,1
15465.0,20,32,74076.56,0,At Risk,0,2,0
15466.0,85,4,6034.04,4,New Customers,0,4,0
15467.0,9,3,2006.94,4,New Customers,0,4,0
15468.0,51,3,5541.66,4,New Customers,0,4,0
15469.0,50,3,3705.52,4,New Customers,0,4,0
15470.0,576,1,183.95999999999998,1,Regular,0,5,1
15471.0,2,3,7415.08,4,New Customers,0,4,0
15472.0,113,1,1375.87,4,New Customers,0,5,0
15473.0,14,8,7808.22,4,New Customers,0,4,0
15474.0,596,1,862.82,1,Regular,0,5,1
15475.0,77,1,1617.88,4,New Customers,0,5,0
15476.0,380,4,12160.89,1,Regular,0,0,1
15477.0,650,1,2222.1,1,Regular,0,5,1
15478.0,40,3,16723.45,4,New Customers,0,4,0
15479.0,733,1,662.2,1,Regular,0,5,1
15480.0,116,5,532960.4475,0,At Risk,-1,3,0
15481.0,401,1,7610.112,1,Regular,0,0,1
15482.0,16,19,84292.588,0,At Risk,0,2,0
15483.0,161,10,4216.41,4,New Customers,0,0,0
15484.0,1,6,16834.25,4,New Customers,0,4,0
15485.0,30,7,19200.84,4,New Customers,0,4,0
15486.0,527,1,678.3000000000001,1,Regular,0,5,1
15487.0,680,1,1135.98,1,Regular,0,5,1
15488.0,93,5,1403.712,4,New Customers,0,0,0
15489.0,23,8,8681.18,4,New Customers,0,4,0
15490.0,430,1,803.12,1,Regular,0,5,1
15491.0,95,6,18152.58,4,New Customers,0,4,0
15492.0,28,2,1872.64,4,New Customers,0,4,0
15493.0,33,9,21742.54,4,New Customers,0,4,0
15494.0,21,5,12136.39,4,New Customers,0,4,0
15495.0,379,1,1077.2,1,Regular,0,5,1
15496.0,631,1,417.72,1,Regular,0,5,1
15497.0,18,9,33924.31,4,New Customers,0,2,0
15498.0,3,44,166038.8825,0,At Risk,0,3,0
15499.0,724,1,405.7,1,Regular,0,5,1
15500.0,8,4,4378.21,4,New Customers,0,4,0
15501.0,405,2,1627.37,1,Regular,0,0,1
15502.0,16,14,709685.5705,0,At Risk,-1,3,0
15503.0,363,2,1068.5,1,Regular,0,0,1
15504.0,81,4,3541.7400000000002,4,New Customers,0,0,0
15505.0,53,5,15835.258,4,New Customers,0,4,0
15506.0,23,6,9362.22,4,New Customers,0,4,0
15507.0,172,1,1640.39,4,New Customers,0,5,0
15508.0,189,6,4146.7,4,New Customers,0,0,1
15509.0,380,1,663.26,1,Regular,0,5,1
15510.0,331,1,712.5,1,Regular,0,5,1
15511.0,12,5,4838.22,4,New Customers,0,4,0
15512.0,156,4,987.7,4,New Customers,0,0,0
15513.0,33,35,123037.51000000001,0,At Risk,0,2,0
15514.0,12,18,22244.27,4,New Customers,0,2,0
15515.0,387,1,541.62,1,Regular,0,5,1
15516.0,45,3,203.66,4,New Customers,0,4,0
15517.0,233,1,931.22,4,New Customers,0,5,1
15518.0,64,15,18487.37,4,New Customers,0,4,0
15519.0,383,2,1105.03,1,Regular,0,0,1
15520.0,2,1,1867.8000000000002,4,New Customers,0,5,0
15521.0,40,16,31934.627,4,New Customers,0,2,0
15522.0,33,2,1408.49,4,New Customers,0,4,0
15523.0,84,16,82014.9215,4,New Customers,0,2,0
15524.0,25,2,1343.3,4,New Customers,0,4,0
15525.0,2,4,3619.83,4,New Customers,0,4,0
15526.0,33,2,518.44,4,New Customers,0,4,0
15527.0,19,23,23970.56,0,At Risk,0,2,0
15528.0,254,1,518.95,4,New Customers,0,5,1
15529.0,23,12,18791.579999999998,4,New Customers,0,4,0
15530.0,22,5,7110.88,4,New Customers,0,4,0
15531.0,8,2,8593.3,4,New Customers,0,4,0
15532.0,25,10,16903.99,4,New Customers,0,4,0
15533.0,19,3,3431.86,4,New Customers,0,4,0
15534.0,726,1,622.5500000000001,1,Regular,0,5,1
15535.0,173,6,7180.91,4,New Customers,0,0,0
15536.0,409,1,1150.84,1,Regular,0,5,1
15537.0,163,1,464.69,4,New Customers,0,5,0
15538.0,538,6,12765.395,1,Regular,0,0,1
15539.0,7,1,1631.75,4,New Customers,0,5,0
15540.0,11,2,1499.31,4,New Customers,0,4,0
15541.0,114,1,493.51000000000005,4,New Customers,0,5,0
15542.0,512,3,3203.19,1,Regular,0,0,1
15543.0,288,2,1038.6,1,Regular,0,0,1
15544.0,9,20,37264.8,0,At Risk,0,2,0
15545.0,54,2,1234.29,4,New Customers,0,4,0
15546.0,607,2,2328.2400000000002,1,Regular,0,0,1
15547.0,7,26,50761.62,0,At Risk,0,2,0
15548.0,596,1,531.4300000000001,1,Regular,0,5,1
15549.0,77,8,12982.460000000001,4,New Customers,0,4,0
15550.0,4,12,7013.78,4,New Customers,0,4,0
15551.0,37,7,5949.14,4,New Customers,0,4,0
15552.0,217,2,563.54,4,New Customers,0,0,1
15553.0,60,1,1420.63,4,New Customers,0,5,0
15554.0,278,1,740.9,1,Regular,0,5,1
15555.0,12,36,44479.86,0,At Risk,0,2,0
15556.0,24,1,776.04,4,New Customers,0,5,0
15557.0,29,1,1433.5500000000002,4,New Customers,0,5,0
15558.0,639,1,499.98,1,Regular,0,5,1
15559.0,568,1,3783.8,1,Regular,0,5,1
15560.0,398,2,535.36,1,Regular,0,0,1
15561.0,12,8,6369.26,4,New Customers,0,4,0
15562.0,352,3,1384.565,1,Regular,0,0,1
15563.0,22,7,19193.87,4,New Customers,0,4,0
15564.0,463,2,165.78,1,Regular,0,0,1
15565.0,50,2,1905.18,4,New Customers,0,4,0
15566.0,393,2,1119.0400000000002,1,Regular,0,0,1
15567.0,19,1,466.46,4,New Customers,0,5,0
15568.0,3,3,2387.22,4,New Customers,0,4,0
15569.0,104,10,18472.354,4,New Customers,0,4,0
15570.0,7,25,34296.97,0,At Risk,0,2,0
15571.0,12,14,13219.68,4,New Customers,0,4,0
15572.0,5,10,14145.97,4,New Customers,0,4,0
15573.0,32,5,6145.17,4,New Customers,0,4,0
15574.0,178,6,4073.91,4,New Customers,0,0,0
15575.0,620,1,206.55,1,Regular,0,5,1
15576.0,38,1,3126.53,4,New Customers,0,5,0
15577.0,151,5,1767.43,4,New Customers,0,0,0
15578.0,162,1,483.45,4,New Customers,0,5,0
15579.0,69,5,5794.74,4,New Customers,0,4,0
15580.0,377,8,5302.21,1,Regular,0,0,1
15581.0,121,38,591427.059,0,At Risk,-1,3,0
15582.0,25,3,2722.4900000000002,4,New Customers,0,4,0
15583.0,376,1,385.98,1,Regular,0,5,1
15584.0,24,6,5504.46,4,New Customers,0,4,0
15585.0,177,1,1937.68,4,New Customers,0,5,0
15586.0,593,3,4402.356,1,Regular,0,0,1
15587.0,50,7,4896.2880000000005,4,New Customers,0,4,0
15588.0,678,1,1575.3600000000001,1,Regular,0,5,1
15589.0,256,3,1858.1000000000001,4,New Customers,0,0,1
15590.0,382,5,6178.26,1,Regular,0,0,1
15591.0,583,3,753.2,1,Regular,0,0,1
15592.0,47,1,1184.74,4,New Customers,0,5,0
15593.0,71,1,886.2,4,New Customers,0,5,0
15594.0,16,5,7005.76,4,New Customers,0,4,0
15595.0,488,1,1385.76,1,Regular,0,5,1
15596.0,101,9,12444.74,4,New Customers,0,4,0
15597.0,35,2,2915.15,4,New Customers,0,4,0
15598.0,53,2,2878.33,4,New Customers,0,4,0
15599.0,27,3,4758.69,4,New Customers,0,4,0
15600.0,428,4,5373.47,1,Regular,0,0,1
15601.0,11,30,76285.46,0,At Risk,0,2,0
15602.0,8,16,13337.75,4,New Customers,0,2,0
15603.0,79,2,308.48,4,New Customers,0,4,0
15604.0,52,1,644.04,4,New Customers,0,5,0
15605.0,36,9,10938.78,4,New Customers,0,4,0
15606.0,61,17,20210.63,4,New Customers,0,4,0
15607.0,337,9,6151.35,1,Regular,0,0,1
15608.0,28,5,6881.268,4,New Customers,0,4,0
15609.0,184,1,1238.06,4,New Customers,0,5,1
15610.0,52,1,701.66,4,New Customers,0,5,0
15611.0,10,26,12813.772,0,At Risk,0,2,0
15612.0,36,2,612.9,4,New Customers,0,4,0
15613.0,610,1,1914.1,1,Regular,0,5,1
15614.0,438,4,16171.73,1,Regular,0,0,1
15615.0,10,47,115476.652,0,At Risk,0,2,0
15616.0,438,1,2152.06,1,Regular,0,5,1
15617.0,396,3,3089.2400000000002,1,Regular,0,0,1
15618.0,33,4,2860.901,4,New Customers,0,4,0
15619.0,11,1,1531.3,4,New Customers,0,5,0
15620.0,57,4,8236.75,4,New Customers,0,4,0
15621.0,4,4,10440.921,4,New Customers,0,4,0
15622.0,43,17,36051.76,4,New Customers,0,2,0
15623.0,141,8,10429.29,4,New Customers,0,0,0
15624.0,117,4,2918.71,4,New Customers,0,0,0
15625.0,104,9,12967.45,4,New Customers,0,4,0
15626.0,75,3,3692.04,4,New Customers,0,4,0
15627.0,457,2,1974.54,1,Regular,0,0,1
15628.0,5,17,28853.86,4,New Customers,0,2,0
15629.0,450,4,9295.460000000001,1,Regular,0,0,1
15630.0,45,3,6958.88,4,New Customers,0,4,0
15631.0,642,1,2427.82,1,Regular,0,5,1
15632.0,16,8,19372.71,4,New Customers,0,4,0
15633.0,509,13,21452.955,1,Regular,0,3,1
15634.0,17,2,1947.9,4,New Customers,0,4,0
15635.0,396,1,326.54999999999995,1,Regular,0,5,1
15636.0,90,4,8857.0,4,New Customers,0,4,0
15637.0,53,5,3090.302,4,New Customers,0,4,0
15638.0,379,6,6993.246,1,Regular,0,0,1
15639.0,134,3,4373.58,4,New Customers,0,0,0
15640.0,4,29,140053.358,0,At Risk,0,2,0
15641.0,105,12,19570.87,4,New Customers,0,4,0
15642.0,730,1,350.15999999999997,1,Regular,0,5,1
15643.0,192,3,3006.9,4,New Customers,0,0,1
15644.0,166,4,3242.82,4,New Customers,0,0,0
15645.0,19,3,5291.41,4,New Customers,0,4,0
15646.0,158,5,3380.03,4,New Customers,0,0,0
15647.0,415,1,815.9,1,Regular,0,5,1
15648.0,204,2,3640.25,4,New Customers,0,0,1
15649.0,336,4,12408.119999999999,1,Regular,0,0,1
15650.0,522,2,3485.04,1,Regular,0,0,1
15651.0,37,5,4711.84,4,New Customers,0,4,0
15652.0,91,5,5183.77,4,New Customers,0,0,0
15653.0,93,2,2518.104,4,New Customers,0,0,0
15654.0,9,2,2517.51,4,New Customers,0,4,0
15655.0,243,1,3083.87,4,New Customers,0,5,1
15656.0,45,4,3211.31,4,New Customers,0,4,0
15657.0,23,1,150.0,4,New Customers,0,5,0
15658.0,190,8,10360.050000000001,4,New Customers,0,0,1
15659.0,44,3,5856.28,4,New Customers,0,4,0
15660.0,25,15,13532.35,4,New Customers,0,2,0
15661.0,317,8,7411.13,1,Regular,0,0,1
15662.0,661,2,775.89,1,Regular,0,0,1
15663.0,106,1,437.3,4,New Customers,0,5,0
15664.0,51,4,10853.460000000001,4,New Customers,0,4,0
15665.0,168,5,17745.37,4,New Customers,0,4,0
15666.0,472,2,2614.79,1,Regular,0,0,1
15667.0,40,1,973.44,4,New Customers,0,5,0
15668.0,218,1,381.6,4,New Customers,0,5,1
15669.0,40,4,2520.02,4,New Customers,0,4,0
15670.0,297,2,1057.7,1,Regular,0,0,1
15671.0,19,7,13182.83,4,New Customers,0,4,0
15672.0,725,1,232.8,1,Regular,0,5,1
15673.0,88,9,28872.08,4,New Customers,0,4,0
15674.0,73,13,97935.00349999999,4,New Customers,0,2,0
15675.0,81,4,2786.61,4,New Customers,0,0,0
15676.0,19,3,11877.24,4,New Customers,0,4,0
15677.0,49,3,5484.1,4,New Customers,0,4,0
15678.0,53,3,8749.34,4,New Customers,0,4,0
15679.0,24,4,2949.37,4,New Customers,0,4,0
15680.0,9,10,16557.64,4,New Customers,0,4,0
15681.0,25,14,10495.14,4,New Customers,0,4,0
15682.0,599,2,933.95,1,Regular,0,0,1
15683.0,117,2,2143.12,4,New Customers,0,0,0
15684.0,547,3,761.35,1,Regular,0,0,1
15685.0,450,1,161.31,1,Regular,0,5,1
15686.0,420,1,180.0,1,Regular,0,5,1
15687.0,9,9,13451.26,4,New Customers,0,4,0
15688.0,419,1,644.01,1,Regular,0,5,1
15689.0,120,3,2104.44,4,New Customers,0,0,0
15690.0,4,2,868.3199999999999,4,New Customers,0,4,0
15691.0,252,4,2341.6,4,New Customers,0,0,1
15692.0,28,1,982.6800000000001,4,New Customers,0,5,0
15693.0,659,1,150.0,1,Regular,0,5,1
15694.0,1,24,41192.407,0,At Risk,0,2,0
15695.0,267,4,5054.77,4,New Customers,0,0,1
15696.0,33,13,17397.69,4,New Customers,0,4,0
15697.0,690,1,1658.1,1,Regular,0,5,1
15698.0,624,1,152.4,1,Regular,0,5,1
15699.0,18,1,1183.25,4,New Customers,0,5,0
15700.0,172,2,3376.44,4,New Customers,0,0,0
15701.0,2,4,6175.07,4,New Customers,0,4,0
15702.0,476,2,1296.35,1,Regular,0,0,1
15703.0,265,1,571.0350000000001,4,New Customers,0,5,1
15704.0,140,6,20322.3,4,New Customers,0,4,0
15705.0,201,1,1420.2,4,New Customers,0,5,1
15706.0,64,4,4485.27,4,New Customers,0,4,0
15707.0,35,4,3713.73,4,New Customers,0,4,0
15708.0,41,9,17849.58,4,New Customers,0,4,0
15709.0,284,2,1268.26,1,Regular,0,0,1
15710.0,417,1,3668.42,1,Regular,0,5,1
15711.0,557,2,1939.4,1,Regular,0,0,1
15712.0,9,12,23826.532,4,New Customers,0,2,0
15713.0,143,4,3760.03,4,New Customers,0,0,0
15714.0,12,5,2926.35,4,New Customers,0,4,0
15715.0,556,5,3807.12,1,Regular,0,0,1
15716.0,146,11,11298.24,4,New Customers,0,4,0
15717.0,234,5,3693.3,4,New Customers,0,0,1
15718.0,540,1,2023.7,1,Regular,0,5,1
15719.0,33,31,63150.72,0,At Risk,0,2,0
15720.0,24,2,2856.46,4,New Customers,0,4,0
15721.0,12,1,2057.17,4,New Customers,0,5,0
15722.0,36,11,25191.59,4,New Customers,0,2,0
15723.0,365,4,4258.18,1,Regular,0,0,1
15724.0,201,3,1399.8500000000001,4,New Customers,0,0,1
15725.0,15,1,1499.98,4,New Customers,0,5,0
15726.0,390,1,871.21,1,Regular,0,5,1
15727.0,17,15,40459.63,4,New Customers,0,2,0
15728.0,380,2,2504.9,1,Regular,0,0,1
15729.0,213,3,969.95,4,New Customers,0,0,1
15730.0,66,5,6614.39,4,New Customers,0,4,0
15731.0,554,1,497.09999999999997,1,Regular,0,5,1
